Date,Cloudy test,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,RMSE,CRMSE,BIAS,Rs,pval
8/27/16 12:00,2,8/21/17 12:00,9/8/16 12:00,8/16/17 12:00,5/30/16 12:00,8/26/16 12:00,8/8/14 12:00,9/9/16 12:00,5/25/14 12:00,5/3/15 12:00,9/4/15 12:00,7/1/17 12:00,8/24/17 12:00,8/10/15 12:00,8/9/14 12:00,8/15/17 12:00,90.39501896,87.13828223,24.04535762,0.985979199,2.01E-37
8/28/16 12:00,1,8/13/16 12:00,7/6/17 12:00,7/16/17 12:00,7/19/16 12:00,6/20/14 12:00,7/13/14 12:00,9/9/17 12:00,8/17/15 12:00,7/29/17 12:00,5/26/14 12:00,6/18/17 12:00,5/3/17 12:00,7/17/17 12:00,8/10/16 12:00,7/9/16 12:00,21.48886016,21.35670667,2.379535836,0.998815447,4.77E-62
8/29/16 12:00,2,8/18/16 12:00,9/10/16 12:00,7/5/17 12:00,9/24/14 12:00,6/22/15 12:00,5/28/14 12:00,7/15/17 12:00,7/27/17 12:00,6/27/15 12:00,7/25/14 12:00,8/30/16 12:00,8/24/16 12:00,6/8/16 12:00,9/23/14 12:00,8/22/17 12:00,37.05612252,31.88868653,-18.87505994,0.999259633,9.68E-67
8/30/16 12:00,2,8/29/16 12:00,6/20/15 12:00,6/22/15 12:00,8/18/16 12:00,6/24/17 12:00,6/9/16 12:00,5/29/17 12:00,7/25/14 12:00,9/24/14 12:00,6/27/15 12:00,7/15/17 12:00,8/18/15 12:00,8/16/16 12:00,8/19/14 12:00,6/6/17 12:00,77.01192299,61.23678251,-46.70002945,0.997601209,5.26E-55
8/31/16 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,7/28/16 12:00,9/30/16 12:00,7/27/16 12:00,25.20334604,25.16899756,1.315375879,0.998919114,5.81E-63
9/1/16 12:00,2,8/8/17 12:00,8/10/17 12:00,8/30/14 12:00,7/8/14 12:00,8/22/17 12:00,8/3/15 12:00,6/25/15 12:00,7/18/16 12:00,9/8/17 12:00,9/1/14 12:00,7/9/14 12:00,8/1/14 12:00,7/14/15 12:00,8/11/14 12:00,8/2/15 12:00,38.74720491,38.2300595,6.309392908,0.998678917,5.85E-61
9/2/16 12:00,2,8/13/17 12:00,7/2/14 12:00,7/16/16 12:00,6/10/14 12:00,7/7/16 12:00,7/10/14 12:00,6/29/14 12:00,6/23/14 12:00,7/3/14 12:00,6/7/14 12:00,8/26/17 12:00,5/27/14 12:00,8/7/16 12:00,7/9/14 12:00,8/1/15 12:00,27.37327912,27.2485685,-2.609966408,0.999399508,7.85E-69
9/3/16 12:00,2,7/16/15 12:00,9/2/15 12:00,6/26/14 12:00,8/26/16 12:00,8/9/16 12:00,8/14/17 12:00,8/9/15 12:00,8/8/15 12:00,8/10/15 12:00,7/27/15 12:00,7/7/15 12:00,7/10/14 12:00,8/20/17 12:00,6/12/14 12:00,6/22/14 12:00,54.07428864,53.84052725,5.022580786,0.996997538,9.12E-53
9/4/16 12:00,2,8/16/17 12:00,8/8/15 12:00,9/20/17 12:00,9/19/17 12:00,8/26/16 12:00,9/13/16 12:00,8/9/16 12:00,6/27/14 12:00,8/10/15 12:00,7/8/15 12:00,5/3/15 12:00,9/4/15 12:00,9/3/16 12:00,8/15/17 12:00,7/27/15 12:00,57.03254236,47.20818029,-32.00154061,0.99843872,2.72E-59
9/5/16 12:00,1,8/7/14 12:00,5/6/17 12:00,9/17/17 12:00,9/3/15 12:00,6/12/16 12:00,9/15/17 12:00,9/21/17 12:00,5/23/14 12:00,5/15/16 12:00,8/10/16 12:00,5/5/16 12:00,9/5/14 12:00,7/22/15 12:00,5/13/17 12:00,6/11/17 12:00,112.2859096,95.47851487,-59.09296642,0.995556356,7.41E-49
9/6/16 12:00,0,9/15/16 12:00,8/17/17 12:00,9/24/17 12:00,9/24/16 12:00,6/18/14 12:00,6/14/17 12:00,6/27/17 12:00,5/21/17 12:00,6/19/14 12:00,9/25/17 12:00,9/29/14 12:00,9/25/16 12:00,6/2/16 12:00,5/2/15 12:00,7/30/17 12:00,17.23282934,17.08390017,2.260699428,0.999268293,7.38E-67
9/7/16 12:00,2,8/22/16 12:00,9/23/14 12:00,7/3/15 12:00,7/4/17 12:00,9/10/16 12:00,6/26/15 12:00,8/24/16 12:00,7/22/14 12:00,9/7/17 12:00,8/18/17 12:00,8/19/16 12:00,8/20/16 12:00,9/5/17 12:00,7/14/17 12:00,7/8/14 12:00,59.82627313,56.42174519,19.89395952,0.998018233,6.53E-57
9/8/16 12:00,2,8/9/14 12:00,8/27/16 12:00,8/8/14 12:00,8/13/14 12:00,7/11/14 12:00,8/23/17 12:00,8/24/17 12:00,7/26/17 12:00,7/29/15 12:00,7/1/17 12:00,7/4/15 12:00,8/21/17 12:00,8/25/17 12:00,8/15/17 12:00,8/2/15 12:00,98.72702109,82.85326938,-53.68761911,0.997560976,7.70E-55
9/9/16 12:00,2,8/21/17 12:00,9/4/14 12:00,8/11/15 12:00,8/26/16 12:00,6/13/14 12:00,8/6/14 12:00,8/14/17 12:00,8/10/15 12:00,6/22/14 12:00,7/10/14 12:00,7/27/15 12:00,8/20/17 12:00,6/12/14 12:00,8/7/15 12:00,8/7/16 12:00,42.34601313,37.85985576,-18.96882046,0.998902439,8.26E-63
9/10/16 12:00,2,7/4/17 12:00,9/23/14 12:00,6/26/15 12:00,8/22/16 12:00,9/7/16 12:00,7/8/14 12:00,7/3/15 12:00,8/18/16 12:00,8/11/17 12:00,7/17/15 12:00,7/18/16 12:00,8/28/17 12:00,8/24/15 12:00,6/25/15 12:00,8/22/17 12:00,29.03569925,28.84133045,3.354025737,0.99902439,5.51E-64
9/11/16 12:00,2,7/28/17 12:00,7/17/15 12:00,7/3/15 12:00,7/4/15 12:00,8/9/14 12:00,7/1/14 12:00,5/4/17 12:00,8/14/14 12:00,6/13/14 12:00,8/24/15 12:00,8/23/15 12:00,8/18/17 12:00,7/11/14 12:00,8/13/17 12:00,7/14/17 12:00,17.29145272,16.38686898,-5.51949836,0.999451188,9.91E-70
9/12/16 12:00,2,5/8/14 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,80.24008315,68.87698487,41.16347773,0.994664472,4.93E-47
9/13/16 12:00,2,5/26/17 12:00,9/4/16 12:00,9/20/17 12:00,5/6/15 12:00,8/16/17 12:00,6/5/15 12:00,8/8/15 12:00,9/4/15 12:00,9/3/16 12:00,8/26/16 12:00,5/22/14 12:00,9/19/17 12:00,6/27/14 12:00,5/19/14 12:00,5/30/16 12:00,163.0518989,140.9812845,81.91580528,0.964390244,3.26E-28
9/14/16 12:00,1,5/18/17 12:00,9/17/16 12:00,5/8/16 12:00,7/11/15 12:00,7/18/14 12:00,5/9/16 12:00,9/28/14 12:00,5/22/16 12:00,9/27/14 12:00,9/23/16 12:00,5/13/17 12:00,8/24/14 12:00,9/17/15 12:00,6/23/15 12:00,5/14/15 12:00,42.69293301,33.77708906,-26.11120036,0.998780488,9.30E-62
9/15/16 12:00,0,9/6/16 12:00,6/12/17 12:00,9/23/17 12:00,5/9/14 12:00,9/24/17 12:00,6/18/14 12:00,8/17/17 12:00,5/28/17 12:00,6/14/17 12:00,5/2/15 12:00,5/21/17 12:00,6/2/16 12:00,9/24/16 12:00,5/11/14 12:00,9/25/17 12:00,8.892362104,7.488794483,-4.795003752,0.999878049,9.41E-85
9/16/16 12:00,2,9/27/17 12:00,6/16/16 12:00,6/4/14 12:00,6/5/14 12:00,6/17/14 12:00,6/16/17 12:00,6/3/14 12:00,6/15/14 12:00,8/23/14 12:00,6/2/15 12:00,5/3/16 12:00,5/2/16 12:00,7/12/15 12:00,7/13/15 12:00,5/8/17 12:00,7.166675661,6.293139248,-3.428941299,0.999146341,2.56E-65
9/17/16 12:00,1,9/14/16 12:00,5/18/17 12:00,6/23/15 12:00,5/5/14 12:00,9/27/14 12:00,7/20/17 12:00,5/20/15 12:00,7/18/14 12:00,7/9/16 12:00,9/17/15 12:00,7/11/15 12:00,8/22/14 12:00,5/9/16 12:00,7/7/14 12:00,9/18/14 12:00,27.1162795,26.3186212,-6.528613318,0.99902439,5.51E-64
9/18/16 12:00,2,6/20/17 12:00,6/4/16 12:00,6/21/17 12:00,5/23/17 12:00,6/5/16 12:00,6/8/15 12:00,6/25/17 12:00,5/30/15 12:00,6/3/16 12:00,6/17/15 12:00,6/9/14 12:00,6/18/15 12:00,7/5/17 12:00,6/27/16 12:00,5/30/14 12:00,22.50904497,19.07275799,-11.95353538,0.998170732,1.04E-57
9/19/16 12:00,2,5/8/14 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,242.9269799,215.2659278,112.5792961,0.931003994,9.20E-22
9/20/16 12:00,1,5/4/14 12:00,5/3/17 12:00,9/23/16 12:00,9/21/16 12:00,9/17/16 12:00,9/14/16 12:00,9/5/16 12:00,8/28/16 12:00,8/21/16 12:00,8/13/16 12:00,8/10/16 12:00,5/6/17 12:00,8/3/16 12:00,8/1/16 12:00,7/20/16 12:00,282.1949611,228.4563299,165.6553694,0.941736029,2.12E-23
9/21/16 12:00,1,5/4/14 12:00,5/3/17 12:00,9/23/16 12:00,9/20/16 12:00,9/17/16 12:00,9/14/16 12:00,9/5/16 12:00,8/28/16 12:00,8/21/16 12:00,8/13/16 12:00,8/10/16 12:00,5/6/17 12:00,8/3/16 12:00,8/1/16 12:00,7/20/16 12:00,152.2346922,124.8325318,87.13346379,0.990243902,5.02E-41
9/22/16 12:00,2,6/11/16 12:00,7/17/14 12:00,9/20/14 12:00,9/21/14 12:00,7/11/16 12:00,8/18/15 12:00,9/20/17 12:00,5/10/14 12:00,9/2/15 12:00,6/27/14 12:00,7/10/16 12:00,7/25/14 12:00,8/12/14 12:00,8/23/17 12:00,6/15/16 12:00,56.45393654,55.77163325,-8.750535731,0.997225526,1.49E-53
9/23/16 12:00,1,7/11/15 12:00,5/22/16 12:00,5/18/17 12:00,9/27/14 12:00,5/14/15 12:00,9/14/16 12:00,5/21/14 12:00,6/23/15 12:00,5/8/16 12:00,8/24/14 12:00,7/18/14 12:00,5/13/17 12:00,5/21/16 12:00,9/17/15 12:00,9/22/17 12:00,33.71224893,26.16499797,-21.25814218,0.999390244,1.12E-68
9/24/16 12:00,0,6/27/17 12:00,6/14/17 12:00,5/21/17 12:00,9/25/16 12:00,6/19/14 12:00,6/26/17 12:00,9/25/17 12:00,9/6/16 12:00,8/28/14 12:00,9/29/16 12:00,6/2/16 12:00,7/24/14 12:00,8/17/17 12:00,8/17/14 12:00,5/20/17 12:00,5.961250351,5.305300286,-2.718509633,0.999969512,1.34E-98
9/25/16 12:00,0,9/24/16 12:00,6/27/17 12:00,9/25/17 12:00,8/28/14 12:00,9/29/16 12:00,6/26/17 12:00,5/21/17 12:00,6/14/17 12:00,6/19/14 12:00,5/3/14 12:00,9/28/16 12:00,9/6/16 12:00,9/26/17 12:00,6/20/16 12:00,8/17/14 12:00,5.998368572,5.071204185,-3.203640685,1,0
9/26/16 12:00,0,9/27/16 12:00,9/25/16 12:00,9/28/16 12:00,9/29/16 12:00,5/16/14 12:00,5/13/14 12:00,8/28/14 12:00,6/20/16 12:00,5/15/14 12:00,9/12/14 12:00,9/24/16 12:00,9/25/17 12:00,8/17/14 12:00,7/6/14 12:00,6/27/17 12:00,34.87153042,32.30130626,13.13960606,0.995701089,3.46E-49
9/27/16 12:00,0,9/28/16 12:00,7/19/15 12:00,9/26/16 12:00,8/28/14 12:00,9/29/16 12:00,9/15/14 12:00,9/22/15 12:00,9/11/15 12:00,9/10/14 12:00,9/13/15 12:00,9/9/15 12:00,5/16/14 12:00,9/11/17 12:00,9/25/16 12:00,7/29/14 12:00,93.59496297,86.80672508,34.99442204,0.994725449,3.78E-47
9/28/16 12:00,0,9/29/16 12:00,8/28/14 12:00,9/27/16 12:00,7/19/15 12:00,9/10/14 12:00,9/22/15 12:00,8/17/14 12:00,7/29/14 12:00,9/26/14 12:00,7/6/14 12:00,9/12/14 12:00,9/11/17 12:00,8/27/14 12:00,7/5/14 12:00,9/25/16 12:00,21.67368175,19.6823191,-9.074954298,0.999131729,3.78E-65
9/29/16 12:00,0,8/17/14 12:00,9/28/16 12:00,8/28/14 12:00,9/12/14 12:00,9/11/14 12:00,9/10/14 12:00,7/6/14 12:00,9/25/14 12:00,8/27/14 12:00,9/14/14 12:00,8/16/14 12:00,9/25/16 12:00,7/18/15 12:00,7/29/14 12:00,8/15/15 12:00,21.52772076,17.86465899,-12.012357,1,0
9/30/16 12:00,0,5/1/14 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,7/28/16 12:00,9/29/16 12:00,7/27/16 12:00,13.51443655,11.75878387,-6.661155837,1,0
5/1/17 12:00,0,5/12/14 12:00,5/2/14 12:00,5/20/17 12:00,9/26/17 12:00,9/25/17 12:00,5/28/17 12:00,5/14/14 12:00,5/2/15 12:00,9/24/17 12:00,5/13/14 12:00,5/9/14 12:00,5/1/14 12:00,5/3/14 12:00,5/21/17 12:00,6/2/16 12:00,8.704503772,8.247549113,2.783221073,0.998933902,4.23E-63
5/2/17 12:00,2,5/8/14 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,54.52317832,48.25402843,-25.38357174,0.996920161,1.64E-52
5/3/17 12:00,1,6/20/14 12:00,5/1/16 12:00,7/9/16 12:00,5/18/17 12:00,7/17/17 12:00,7/6/17 12:00,9/17/16 12:00,6/18/17 12:00,5/5/14 12:00,7/16/17 12:00,8/17/15 12:00,7/13/14 12:00,8/28/16 12:00,7/19/16 12:00,7/4/14 12:00,26.26486349,21.55880085,-15.00203852,0.999318862,1.42E-67
5/4/17 12:00,2,5/12/16 12:00,6/2/17 12:00,6/8/14 12:00,9/11/16 12:00,7/1/14 12:00,5/22/17 12:00,5/5/17 12:00,6/4/17 12:00,7/3/15 12:00,6/13/14 12:00,6/7/15 12:00,5/27/14 12:00,6/1/16 12:00,6/16/15 12:00,5/4/16 12:00,68.97076627,57.30936658,-38.37451109,0.997038616,6.65E-53
5/5/17 12:00,2,5/12/17 12:00,5/4/16 12:00,5/29/15 12:00,5/13/16 12:00,6/6/14 12:00,5/18/16 12:00,6/29/17 12:00,5/25/15 12:00,6/23/14 12:00,5/14/16 12:00,5/4/17 12:00,5/27/14 12:00,6/14/14 12:00,6/7/15 12:00,6/4/17 12:00,271.8958166,216.5758248,164.3844493,0.966801908,6.67E-29
5/6/17 12:00,1,6/12/16 12:00,5/5/16 12:00,9/5/16 12:00,5/25/17 12:00,5/23/14 12:00,6/1/17 12:00,5/10/17 12:00,9/15/17 12:00,6/11/17 12:00,9/21/17 12:00,5/15/16 12:00,8/7/14 12:00,9/3/15 12:00,5/15/17 12:00,9/16/17 12:00,185.7986674,150.3431911,109.1699121,0.972694428,7.94E-31
5/7/17 12:00,0,5/14/17 12:00,5/2/15 12:00,5/9/14 12:00,9/24/17 12:00,5/28/17 12:00,9/23/17 12:00,5/1/17 12:00,5/12/14 12:00,5/20/17 12:00,6/12/17 12:00,9/29/14 12:00,9/25/17 12:00,5/2/14 12:00,6/18/14 12:00,9/26/17 12:00,321.7204564,249.3371005,203.3102614,0.964965795,2.26E-28
5/8/17 12:00,2,6/16/16 12:00,9/16/16 12:00,5/23/16 12:00,5/2/16 12:00,6/17/14 12:00,5/12/15 12:00,5/8/14 12:00,6/8/16 12:00,6/7/17 12:00,6/3/14 12:00,5/24/14 12:00,7/13/15 12:00,5/3/16 12:00,5/20/14 12:00,6/15/14 12:00,52.54279128,43.31647034,-29.73933949,0.996298161,1.12E-50
5/9/17 12:00,2,5/17/16 12:00,5/10/16 12:00,5/14/16 12:00,5/27/16 12:00,5/20/16 12:00,5/25/15 12:00,6/15/16 12:00,6/14/16 12:00,5/29/16 12:00,5/16/16 12:00,5/26/15 12:00,5/28/16 12:00,6/6/15 12:00,6/11/16 12:00,5/25/14 12:00,73.10087025,71.82454457,13.60044225,0.991589174,1.68E-42
5/10/17 12:00,1,5/23/14 12:00,6/1/17 12:00,5/5/16 12:00,6/12/16 12:00,9/15/17 12:00,5/15/16 12:00,5/25/17 12:00,5/6/17 12:00,5/9/15 12:00,9/16/17 12:00,5/26/14 12:00,6/28/14 12:00,9/3/15 12:00,9/21/17 12:00,8/7/14 12:00,186.3269436,158.2438877,98.36972054,0.918384269,3.82E-20
5/11/17 12:00,1,7/11/15 12:00,8/21/16 12:00,7/19/14 12:00,6/23/15 12:00,5/21/15 12:00,8/24/14 12:00,5/18/17 12:00,7/30/14 12:00,5/20/15 12:00,7/18/14 12:00,9/14/16 12:00,7/20/16 12:00,5/21/16 12:00,5/9/16 12:00,5/8/16 12:00,57.73784681,45.98031555,-34.92090401,0.997156905,2.61E-53
5/12/17 12:00,2,5/5/17 12:00,6/7/15 12:00,5/11/16 12:00,5/25/15 12:00,5/4/16 12:00,6/6/14 12:00,5/29/15 12:00,6/29/17 12:00,5/26/15 12:00,5/14/16 12:00,5/18/16 12:00,5/3/16 12:00,6/14/14 12:00,5/13/16 12:00,5/4/17 12:00,156.4053921,147.6416263,51.61973325,0.961667399,1.73E-27
5/13/17 12:00,1,5/19/15 12:00,5/24/16 12:00,5/18/17 12:00,5/9/16 12:00,5/21/15 12:00,9/14/16 12:00,5/9/15 12:00,9/5/16 12:00,5/15/16 12:00,5/23/14 12:00,5/5/14 12:00,5/27/17 12:00,5/15/17 12:00,5/14/15 12:00,6/1/17 12:00,93.87048761,84.06572373,-41.76867891,0.991608522,1.59E-42
5/14/17 12:00,0,6/12/17 12:00,5/11/14 12:00,5/9/14 12:00,9/23/17 12:00,5/2/15 12:00,9/24/17 12:00,5/28/17 12:00,6/18/14 12:00,9/15/16 12:00,8/17/17 12:00,6/2/16 12:00,5/1/17 12:00,5/20/17 12:00,9/29/14 12:00,9/6/16 12:00,35.40284553,31.58261384,15.9968739,0.994022977,6.66E-46
5/15/17 12:00,1,5/21/15 12:00,5/24/16 12:00,5/19/15 12:00,5/21/16 12:00,5/13/17 12:00,5/6/17 12:00,9/5/16 12:00,5/5/16 12:00,5/9/16 12:00,6/12/16 12:00,5/27/17 12:00,5/23/14 12:00,5/15/15 12:00,5/21/14 12:00,7/11/15 12:00,109.8505528,108.9621218,-13.9427386,0.968872946,1.55E-29
5/16/17 12:00,1,5/4/14 12:00,9/23/16 12:00,9/21/16 12:00,9/20/16 12:00,9/17/16 12:00,9/14/16 12:00,9/5/16 12:00,8/28/16 12:00,8/21/16 12:00,8/13/16 12:00,8/10/16 12:00,5/3/17 12:00,8/3/16 12:00,8/1/16 12:00,7/20/16 12:00,134.921346,113.70712,72.62548083,0.982183154,4.78E-35
5/17/17 12:00,2,5/13/15 12:00,6/5/15 12:00,5/12/15 12:00,5/19/14 12:00,5/10/14 12:00,6/9/17 12:00,5/20/14 12:00,6/6/15 12:00,5/8/14 12:00,5/18/15 12:00,6/27/14 12:00,5/20/16 12:00,6/4/15 12:00,5/9/17 12:00,5/25/15 12:00,49.4701768,49.15843792,5.544941281,0.996586242,1.74E-51
5/18/17 12:00,1,9/14/16 12:00,7/11/15 12:00,9/17/16 12:00,5/13/17 12:00,9/23/16 12:00,6/20/14 12:00,5/1/16 12:00,5/3/17 12:00,5/22/16 12:00,6/23/15 12:00,5/11/17 12:00,5/9/16 12:00,5/14/15 12:00,5/8/16 12:00,7/18/14 12:00,51.19462571,40.09748293,-31.82894224,0.997888041,2.82E-56
5/19/17 12:00,2,5/8/14 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,56.61093988,50.42191992,-25.73768648,0.997714455,1.73E-55
5/20/17 12:00,0,5/1/17 12:00,5/2/15 12:00,9/25/17 12:00,5/2/14 12:00,5/12/14 12:00,5/21/17 12:00,9/24/17 12:00,5/28/17 12:00,9/26/17 12:00,5/3/14 12:00,6/2/16 12:00,9/29/14 12:00,6/27/17 12:00,6/14/17 12:00,9/24/16 12:00,9.123846425,8.62731846,-2.968829698,0.99895836,2.48E-63
5/21/17 12:00,0,9/24/16 12:00,6/14/17 12:00,6/27/17 12:00,6/26/17 12:00,6/2/16 12:00,5/20/17 12:00,6/19/14 12:00,5/28/17 12:00,5/2/15 12:00,9/24/17 12:00,9/25/17 12:00,8/17/17 12:00,9/25/16 12:00,9/29/14 12:00,9/6/16 12:00,12.97439766,12.88576218,1.513977483,0.999508202,7.96E-71
5/22/17 12:00,2,5/30/15 12:00,6/28/17 12:00,5/4/17 12:00,5/23/17 12:00,6/8/15 12:00,6/18/15 12:00,6/16/15 12:00,5/30/14 12:00,5/13/16 12:00,6/26/15 12:00,5/12/16 12:00,6/4/17 12:00,5/4/16 12:00,6/20/17 12:00,6/2/17 12:00,31.77780602,28.17000075,-14.70646162,0.998611433,1.84E-60
5/23/17 12:00,2,5/30/15 12:00,6/8/15 12:00,5/30/14 12:00,6/28/17 12:00,5/22/17 12:00,6/21/14 12:00,6/5/16 12:00,6/20/17 12:00,6/4/16 12:00,5/4/16 12:00,7/4/17 12:00,9/18/16 12:00,5/13/16 12:00,6/2/14 12:00,6/16/17 12:00,25.66394029,24.35335762,-8.096406842,0.997135997,3.08E-53
5/24/17 12:00,2,7/3/17 12:00,9/29/17 12:00,6/24/14 12:00,5/29/17 12:00,6/7/17 12:00,6/3/14 12:00,6/5/14 12:00,9/27/17 12:00,6/22/15 12:00,6/8/16 12:00,9/16/16 12:00,6/16/17 12:00,6/5/16 12:00,6/4/16 12:00,6/20/15 12:00,43.70608704,43.67690174,-1.596965276,0.998727146,2.49E-61
5/25/17 12:00,1,5/5/16 12:00,9/15/17 12:00,5/6/17 12:00,6/1/17 12:00,5/10/17 12:00,5/27/17 12:00,5/23/14 12:00,8/7/14 12:00,9/3/15 12:00,6/12/16 12:00,9/5/16 12:00,9/5/14 12:00,9/16/17 12:00,5/26/14 12:00,9/21/17 12:00,92.19573696,85.79305906,33.75803505,0.980907197,2.31E-34
5/26/17 12:00,2,5/6/15 12:00,9/13/16 12:00,5/30/16 12:00,5/22/14 12:00,9/4/16 12:00,5/25/14 12:00,8/16/17 12:00,8/27/16 12:00,9/4/15 12:00,5/7/15 12:00,6/11/14 12:00,5/20/16 12:00,5/5/15 12:00,9/20/17 12:00,5/4/15 12:00,57.48855391,55.48692425,15.037788,0.987850035,7.61E-39
5/27/17 12:00,1,5/25/17 12:00,5/26/14 12:00,6/1/17 12:00,5/5/16 12:00,5/13/17 12:00,5/10/17 12:00,9/15/17 12:00,6/10/17 12:00,9/9/17 12:00,6/18/17 12:00,5/23/14 12:00,9/16/17 12:00,8/28/16 12:00,6/12/16 12:00,8/7/14 12:00,104.3379633,88.3564517,-55.49367562,0.992710021,6.33E-44
5/28/17 12:00,0,5/9/14 12:00,5/20/17 12:00,9/24/17 12:00,6/14/17 12:00,5/21/17 12:00,5/1/17 12:00,5/2/15 12:00,6/2/16 12:00,5/12/14 12:00,9/25/17 12:00,6/12/17 12:00,9/15/16 12:00,9/24/16 12:00,9/6/16 12:00,8/17/17 12:00,13.66055446,13.03739789,4.078848396,0.999652858,2.64E-74
5/29/17 12:00,2,6/7/17 12:00,6/7/16 12:00,6/8/16 12:00,6/20/15 12:00,6/24/14 12:00,6/22/15 12:00,5/24/14 12:00,5/24/17 12:00,6/3/14 12:00,6/9/16 12:00,6/10/16 12:00,5/30/17 12:00,8/29/16 12:00,6/16/17 12:00,8/30/16 12:00,145.1588737,128.2287586,68.03296333,0.981109151,1.81E-34
5/30/17 12:00,2,6/9/17 12:00,6/10/16 12:00,6/7/16 12:00,6/7/17 12:00,6/8/16 12:00,5/28/14 12:00,8/24/16 12:00,6/8/17 12:00,5/24/14 12:00,5/12/15 12:00,5/25/15 12:00,5/14/16 12:00,5/4/16 12:00,6/15/16 12:00,6/11/16 12:00,102.5145984,98.75997685,27.49017762,0.985304328,5.88E-37
5/31/17 12:00,0,5/1/14 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,7/28/16 12:00,9/29/16 12:00,7/27/16 12:00,281.0826276,212.844964,183.5877579,0.974909855,1.16E-31
6/1/17 12:00,1,5/10/17 12:00,5/23/14 12:00,5/26/14 12:00,6/28/14 12:00,5/5/16 12:00,6/12/16 12:00,5/15/16 12:00,9/15/17 12:00,5/25/17 12:00,9/3/15 12:00,5/6/17 12:00,9/16/17 12:00,8/7/14 12:00,5/27/17 12:00,7/9/15 12:00,131.3859737,114.1067608,65.1300333,0.971331039,2.40E-30
6/2/17 12:00,2,6/1/16 12:00,6/4/17 12:00,5/4/17 12:00,6/6/17 12:00,5/19/16 12:00,6/8/14 12:00,6/14/16 12:00,6/16/15 12:00,6/23/17 12:00,5/27/14 12:00,6/10/14 12:00,5/25/14 12:00,5/29/15 12:00,7/5/15 12:00,5/4/16 12:00,70.90456346,67.40862979,-21.98940082,0.994127347,4.45E-46
6/3/17 12:00,2,6/4/17 12:00,6/5/17 12:00,6/24/16 12:00,5/29/14 12:00,5/27/14 12:00,5/29/15 12:00,6/25/14 12:00,6/10/14 12:00,5/28/15 12:00,5/13/16 12:00,6/1/15 12:00,6/29/14 12:00,6/7/14 12:00,6/23/14 12:00,8/26/17 12:00,35.51662115,34.68268133,-7.651273961,0.997107151,3.88E-53
6/4/17 12:00,2,5/27/14 12:00,6/3/17 12:00,5/29/15 12:00,5/13/16 12:00,6/10/14 12:00,6/2/17 12:00,5/4/16 12:00,6/8/15 12:00,8/26/17 12:00,6/29/14 12:00,6/5/17 12:00,6/1/16 12:00,7/3/14 12:00,6/13/15 12:00,5/30/15 12:00,36.5132145,36.33963333,-3.556104888,0.998148577,1.37E-57
6/5/17 12:00,2,6/3/17 12:00,6/4/17 12:00,6/22/17 12:00,6/14/15 12:00,6/24/16 12:00,5/13/16 12:00,5/29/15 12:00,6/10/14 12:00,5/27/14 12:00,8/26/17 12:00,6/1/16 12:00,5/19/16 12:00,6/13/15 12:00,6/21/15 12:00,6/7/14 12:00,173.1427035,152.4052566,82.16467336,0.981022911,2.01E-34
6/6/17 12:00,2,6/1/16 12:00,6/2/17 12:00,6/23/17 12:00,5/19/16 12:00,6/16/15 12:00,7/5/15 12:00,6/8/14 12:00,6/14/15 12:00,6/10/14 12:00,6/11/14 12:00,7/7/15 12:00,6/14/16 12:00,5/25/14 12:00,5/30/16 12:00,6/4/17 12:00,280.3040426,223.1281388,169.6590404,0.983017507,1.60E-35
